Feature ID	Taxon	Confidence
416d116816c8d504e3baf2f07f03744b	d__Bacteria;p__Cyanobacteriota;c__Cyanobacteriia;o__Chloroplast;f__Incertae_Sedis;g__Incertae_Sedis;s__	0.9878377168681295
416d2a0690d60369cbc1fa641d2ba622	d__Bacteria;p__Myxococcota;c__Polyangiia;o__Polyangiales;f__Sandaracinaceae;g__Incertae_Sedis;s__	0.985423899281751
416d3027428937f5eea46f8c16a9056c	d__Bacteria;p__Bdellovibrionota;c__Oligoflexia;o__Oligoflexales;f__Oligoflexaceae;g__Pseudobacteriovorax;s__	0.9739046886226188
416e307e9d629b3a460041f325ad3a09	Unassigned	0.39681776737960794
416fdead3b200982f657ae8d5392e63c	d__Bacteria;p__Fibrobacterota;c__Chitinivibrionia;o__Incertae_Sedis;f__Incertae_Sedis;g__Incertae_Sedis;s__	0.9422020565875394
4170b6fbbb0de0416246094f9fb34561	d__Bacteria;p__Patescibacteria;c__Parcubacteria	0.9895166697973795
41717f14e49f0400254bec83e4900493	d__Bacteria	0.9978350999129764
41731b805796aec8ed14318eae1781a5	d__Archaea;p__Micrarchaeota;c__Micrarchaeia;o__Micrarchaeales;f__Incertae_Sedis;g__Incertae_Sedis;s__	0.8912354762648946
4173d1e947d8bec1b8b2ebb549e558a6	d__Archaea;p__Nanoarchaeota;c__Nanoarchaeia;o__Pacearchaeales;f__Incertae_Sedis;g__SCGC_AAA011-D5;s__	0.999985394706974
417527f916caf2fcc56ae1d2024011f0	d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Gemmatales;f__Gemmataceae;g__Incertae_Sedis;s__	0.995232346720096
4175ce6814596c1e55ab0f9436920a19	Unassigned	0.5528033365977933
417625447028ea4b00d870be950ffdb8	d__Bacteria;p__Incertae_Sedis;c__Incertae_Sedis;o__SJA-28;f__Incertae_Sedis;g__Incertae_Sedis;s__	0.9963766993288917
417691d8a1be41bcb3d68b9b0831a78c	d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Caldilineales;f__Caldilineaceae;g__Incertae_Sedis;s__	0.9986405333030555
4176fd41457af92bfd95283274d87021	d__Archaea;p__Nanoarchaeota;c__Nanoarchaeia;o__Woesearchaeales;f__Incertae_Sedis;g__Incertae_Sedis;s__	0.9950169261459717
4177a0e773a316bac554e84991143cff	d__Bacteria;p__Bacillota;c__D8A-2;o__Incertae_Sedis;f__Incertae_Sedis;g__Incertae_Sedis;s__	0.8223190472569148
417848e75761de06748193b3b0c7a23b	Unassigned	0.5574427972737914
4178a91246a2ec84e18d168aa53dd036	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Terriglobales;f__Incertae_Sedis;g__Incertae_Sedis;s__	0.8314973816666482
417b34b84aae116b76973c985558f693	d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Isosphaerales;f__Isosphaeraceae;g__Aquisphaera;s__	0.8107311631718336
417b5c58315f3571207054b901e56c59	d__Bacteria;p__Actinomycetota;c__Acidimicrobiia;o__Microtrichales;f__Ilumatobacteraceae	0.999078842006813
417c0097ff90dff4938e9402678e7f6c	d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__RBG-13-54-9;f__Incertae_Sedis;g__Incertae_Sedis;s__	0.9150819347948232
417c9d69b883df2f6b315488059d2c28	d__Archaea;p__Thermoplasmatota;c__Thermoplasmata;o__Methanomassiliicoccales;f__Methanomassiliicoccaceae;g__Incertae_Sedis;s__	0.999991716456581
417cbb0af158e77dde7d3ff68ae8c5d1	d__Bacteria;p__Entotheonellaeota;c__Entotheonellia;o__Entotheonellales;f__Entotheonellaceae;g__Incertae_Sedis;s__	0.9997917316533581
417dfdddbea6bd4efe0c66e80fdf2acc	d__Bacteria;p__Actinomycetota;c__Actinobacteria;o__Micromonosporales;f__Micromonosporaceae	0.9946106251709044
417ee45ee5dbb6997348f54c1234fdc5	d__Bacteria;p__Thermodesulfobacteriota;c__Desulfuromonadia;o__Geobacterales;f__Geobacteraceae	0.9890079652136639
417fc09542f9f745c5bf1bfa9b3087b6	d__Bacteria	0.9787621385932346
418007ee86cef9b0b8de8fc82b63c50f	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Hyphomicrobiaceae;g__Pedomicrobium;s__	0.822219179058145
41802b2cbf28adce8e7b91c49ebdcfd5	Unassigned	0.7213809352660852
41802f0394fd04bad766001d6e02439f	d__Archaea;p__Aenigmarchaeota;c__Deep_Sea_Euryarchaeotic_Group(DSEG);o__Incertae_Sedis;f__Incertae_Sedis;g__Incertae_Sedis;s__	0.9025163540491122
41804838d54c2c6419a137b99910fbec	d__Bacteria;p__Patescibacteria;c__Saccharimonadia;o__Saccharimonadales;f__Incertae_Sedis;g__Incertae_Sedis;s__	0.7570147713073201
4180ee016e909e71a64e26fdde9ad7a2	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rickettsiales;f__Mitochondria;g__Incertae_Sedis;s__	0.9690210525136108
418192ab868cc184b61d959d1c0b4ff7	d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Incertae_Sedis;f__Incertae_Sedis;g__Incertae_Sedis;s__	0.9988360128536456
41819560c4d0916cb0cb50c65b967559	d__Bacteria;p__Patescibacteria;c__Saccharimonadia;o__Saccharimonadales;f__Incertae_Sedis;g__Incertae_Sedis;s__	0.8934511930279948
418259247d623244c7e53072a19cc78a	d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Pirellulales;f__Pirellulaceae;g__Incertae_Sedis;s__	0.8081523228164594
41831a5c3b7f766993f2a57bbd55f657	Unassigned	0.5337404783685809
4183980f9169034eaba81d25d2bfe9f7	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae	0.9918142186868644
4183da11f998556f684c4110bf525a74	d__Bacteria;p__Acidobacteriota;c__Vicinamibacteria;o__Subgroup_17;f__Incertae_Sedis;g__Incertae_Sedis;s__	0.9991325949612347
4184b2f267060763b7b42bd6dcf6d849	Unassigned	0.4756271338100362
41858bfdfa6a143b4355b7c99a2b51ad	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rickettsiales;f__Mitochondria;g__Incertae_Sedis;s__	0.7645134592309649
418722238dd860d2d5f3e2d9adee1d35	d__Archaea;p__Thermoproteota;c__Nitrososphaeria	0.9992586741968291
41885b51c739f6e2d1b6fe4eefeb7f28	d__Bacteria;p__Actinomycetota;c__Acidimicrobiia;o__Microtrichales	0.9686928035087624
4188614dfdb9ec433a5cac7ff3bf8362	d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__RBG-13-54-9;f__Incertae_Sedis;g__Incertae_Sedis;s__	0.9950719261944699
418b7d64b8451c6a0211e0922edb683c	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Saprospiraceae;g__Incertae_Sedis;s__	0.8885459033473095
418b98c738e61bdc9701299dd05d22b1	d__Bacteria;p__Acidobacteriota;c__Vicinamibacteria;o__Vicinamibacterales;f__Incertae_Sedis;g__Incertae_Sedis;s__	0.9733169306097116
418bfa0e5d2adb63448afc7d040e7cc1	d__Bacteria	0.9999392924975982
418ca61d3c51d93090b279cf528a9446	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__EC3;f__Incertae_Sedis;g__Incertae_Sedis;s__	0.7211877413159743
418d22b87521a76489aa14aa001090b3	d__Bacteria	0.9994115150294772
418ff8b3438f2379aa857d7a68dc9fa7	d__Archaea;p__Nanoarchaeota;c__Nanoarchaeia;o__Woesearchaeales;f__Incertae_Sedis;g__Incertae_Sedis;s__	0.9983995211064483
4190339c0c212b02473624035807c7e6	d__Bacteria;p__Margulisbacteria;c__Incertae_Sedis;o__Incertae_Sedis;f__Incertae_Sedis;g__Incertae_Sedis;s__	0.9792331436889041
4190c0bad83dbe6d71dd442fbcd38cef	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Sphingobacteriales;f__AKYH767;g__Incertae_Sedis;s__	0.8806725716567577
4190fc3df68cdab0b9ee2b231223b10c	d__Bacteria	0.9988181092624765
419199b917f39cebedb25c8689fbfd0d	d__Bacteria;p__Planctomycetota;c__OM190;o__Incertae_Sedis;f__Incertae_Sedis;g__Incertae_Sedis;s__	0.9685352163639835
4192f636e252a66f8633affb45ec9f2b	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__Incertae_Sedis;s__	0.7430937430536367
4193a56cf33d08e37587e164e653ec1d	d__Bacteria;p__Myxococcota;c__Polyangiia;o__Blfdi19;f__Incertae_Sedis;g__Incertae_Sedis;s__	0.9539865642460446
4193bfb29ca162ebc19f30d06eb2d150	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Caproiciproducens;s__	0.9848756918794486
4193c0b8cdc94e84b6ba07382cede52a	d__Bacteria;p__Ignavibacteriota;c__Ignavibacteria;o__Ignavibacteriales;f__Ignavibacteriaceae;g__Ignavibacterium;s__	0.9754753668656296
4194a7d59155c8f1028f8a54827ff26f	d__Bacteria;p__Patescibacteria;c__Saccharimonadia;o__Saccharimonadales	0.999942961383315
4195baf03390eb62172662560a81b09d	Unassigned	0.3416327444568985
41965268c30946406e68da62e5590a2a	d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Isosphaerales;f__Isosphaeraceae;g__Tautonia;s__	0.848289208292596
419ae50d56647de996352b11074d79a0	d__Bacteria;p__Bacillota;c__Bacilli;o__Mycoplasmatales;f__Mycoplasmataceae;g__type_III;s__	0.7086280450511244
419b32c868c3c70b06a593c6e01997a7	d__Bacteria;p__Actinomycetota;c__Actinobacteria;o__Micrococcales;f__Micrococcaceae;g__Kocuria;s__	0.9735161059888545
419b8009234bfda6ca1d8a34ec180834	d__Bacteria;p__Bacillota;c__Bacilli;o__Izemoplasmatales;f__Izemoplasmataceae;g__Incertae_Sedis;s__	0.9986544829118359
419b9f357e1a45a96bb3fc7b92ac0526	Unassigned	0.7986469057226958
419cfe55de2351bfedc28cd941cb514d	d__Bacteria	0.7148741961627578
419d0e2eeb92ac970e0196a35464e3e6	d__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__Phycisphaerales;f__Phycisphaeraceae;g__SM1A02;s__	0.8087806618639426
419d6cfb4d8f5a1920f13a82f9a56c17	d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Aggregatilineales;f__Aggregatilineaceae;g__Incertae_Sedis;s__	0.9439526376724039
419e69e5b02015b775be91bc9835b62d	d__Bacteria;p__Patescibacteria;c__ABY1	0.9634045125869469
419e81b95cde727af556d9aae9714a07	Unassigned	0.5095882689533033
419f30a72bf987a97a5f9e4c2aea3551	d__Bacteria;p__Bdellovibrionota;c__Bdellovibrionia;o__Bdellovibrionales;f__Pseudobdellovibrionaceae;g__Incertae_Sedis;s__	0.9841193573969631
41a0426a7a49f4c7a14de8e5436260df	d__Archaea;p__Nanoarchaeota;c__Nanoarchaeia;o__Woesearchaeales;f__Incertae_Sedis;g__SCGC_AAA286-E23;s__	0.9948126043804078
41a05281e2f92a1008adfb9066788f0a	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rickettsiales;f__Mitochondria;g__Incertae_Sedis;s__	0.9682951219382911
41a08da3727f31579bf30cef5623ae69	Unassigned	0.4715759803317281
41a15c82f978e0dfba37c0035596100d	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prolixibacteraceae;g__Incertae_Sedis;s__	0.9216917191984209
41a20d49646bd9fbca728f997e4d5f7f	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rickettsiales;f__Mitochondria;g__Incertae_Sedis;s__	0.8835063977851918
41a2ca85008a41775428c12266834e87	d__Bacteria;p__Planctomycetota;c__OM190;o__Incertae_Sedis;f__Incertae_Sedis;g__Incertae_Sedis;s__	0.9836030576598715
41a2f5e4346dc2f218bcb1879cb9ac31	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomonas;s__	0.8598623481172412
41a3e3847f0ca5809dac9ab9e54b1f19	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rickettsiales;f__Mitochondria;g__Incertae_Sedis;s__	0.7284314640429145
41a458db141615b8624ef79379e8ec48	d__Bacteria;p__Acidobacteriota;c__Vicinamibacteria;o__Vicinamibacterales;f__Incertae_Sedis;g__Incertae_Sedis;s__	0.7724070385944072
41a5c3f203c508e2563729603221e957	Unassigned	0.36795975542121306
41a8146c52b349be6b0be28e98a1271a	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rickettsiales;f__Mitochondria;g__Incertae_Sedis;s__	0.8950104714108558
41a8ddc0ec2a4b4804cc8b6956dd04bb	d__Bacteria;p__Bacillota;c__Bacilli;o__Paenibacillales;f__Paenibacillaceae;g__Paenibacillus;s__	0.8749885021367895
41a96d7cb5ee837be9ac7599b05634cb	d__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__Phycisphaerales;f__Phycisphaeraceae;g__CL500-3;s__	0.9964741582501838
41a9d996bd800683587263620abe7be8	d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Caldilineales;f__Caldilineaceae;g__Incertae_Sedis;s__	0.9873036212914846
41a9dc48764932e2247aba7b0256eebb	d__Bacteria;p__Acidobacteriota;c__Blastocatellia;o__Blastocatellales;f__Blastocatellaceae	0.9820983424872598
41aa10b60f2e019428bf2745a42bb717	d__Bacteria;p__Cyanobacteriota;c__Cyanobacteriia;o__Chloroplast;f__Incertae_Sedis;g__Incertae_Sedis;s__	0.995534616561964
41ab2358b931146be1b9248f5cbf4397	d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Pirellulales;f__Pirellulaceae;g__Bremerella;s__	0.9817991189595026
41abb5ff474d9d1350b1777d3ac6847e	d__Bacteria;p__Candidatus_Kapabacteria;c__Kapabacteria;o__Kapabacteriales;f__Incertae_Sedis;g__Incertae_Sedis;s__	0.9975905234420969
41abb6a61d31b27c563776895692eff2	d__Bacteria	0.8819871143305574
41af772e4227a05112c320f23c33436e	d__Bacteria;p__Bdellovibrionota;c__Bdellovibrionia;o__Bdellovibrionales;f__Pseudobdellovibrionaceae;g__Incertae_Sedis;s__	0.9982577470668913
41afe98dc6c37b5fddcec9f64d9997fd	Unassigned	0.5597779297751803
41b0776f8ea09ba718b302996441b0df	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidetes_vadinHA17;g__Incertae_Sedis;s__	0.9858030109688294
41b1284f86e6c8d3fcbc72eb8d9af148	d__Bacteria;p__Chlamydiota;c__Chlamydiia;o__Chlamydiales;f__Simkaniaceae;g__Incertae_Sedis;s__	0.740703411722568
41b17549c2b435bb73b579f7322ee29f	d__Bacteria;p__Bacillota;c__Clostridia	0.9322415000698162
41b1b0524f9f925f454d61cb13b9e31c	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiia;o__Incertae_Sedis;f__Incertae_Sedis;g__Incertae_Sedis;s__	0.8250375888264129
41b28569546ee9563436674b269d9647	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae	0.9353262239393415
41b33fdd6667a334a261e733f2a2d99a	d__Bacteria	0.9999149340742224
41b3cdb21ba1e45cdc657a654993de97	d__Bacteria;p__Cyanobacteriota;c__Cyanobacteriia;o__Chloroplast;f__Incertae_Sedis;g__Incertae_Sedis;s__	0.998385179275763
41b4e76d5d4783de80d7876fa7583672	d__Bacteria;p__Acidobacteriota;c__Vicinamibacteria;o__Vicinamibacterales;f__Vicinamibacteraceae	0.9990849219251239
41b627fba90c681f0b33f0d45cd644f8	d__Bacteria;p__Dependentiae;c__Babeliae;o__Babeliales;f__Incertae_Sedis;g__Incertae_Sedis;s__	0.9695920556927348
41b7e9dff8d7fd846f43abade4b88fde	d__Bacteria;p__Acidobacteriota;c__AT-s3-28;o__Incertae_Sedis;f__Incertae_Sedis;g__Incertae_Sedis;s__	0.9756555655353238
41b814f69d1335bb5f73e282901f390e	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__Dinghuibacter;s__	0.8739804826348242
41b833a98cf2891b1255f3bc6b0a8e68	d__Bacteria;p__Myxococcota;c__Polyangiia;o__Polyangiales;f__Sandaracinaceae;g__Sandaracinus;s__	0.7672853159796463
41b86c60ca1e44f2ccabf955d84090a9	d__Archaea;p__Nanoarchaeota;c__Nanoarchaeia;o__Pacearchaeales;f__Incertae_Sedis;g__GW2011_GWC1_47_15;s__	0.9640537285878401
41b92ab65b4a9d8af9c34cd85cd37229	d__Bacteria;p__Cyanobacteriota;c__Cyanobacteriia	0.8032594348033858
41b98b5f4a1c644e98db7374c316d754	d__Bacteria;p__Actinomycetota;c__Thermoleophilia;o__Gaiellales	0.9999603685222918
41ba1f2d93a16e6125681286a58d61f3	Unassigned	0.6421808396496217
41bb8adf193f7dba761349d3953b6587	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae	0.9997067757827965
41bc64119027ef172ce27003be63807d	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Hyphomicrobiales	0.8312026662708578
41bd41c7c8c8f769fb22db04b54c4c4c	d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanosarcina;s__	0.9997472061156348
41be78d3674c0896dc6031ef7eadb470	d__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__MSBL9;f__SG8-4;g__Incertae_Sedis;s__	0.7386155868980987
41bf7e3c3aadda2c9819cda43435f6b3	d__Bacteria;p__Actinomycetota;c__RBG-16-55-12;o__Incertae_Sedis;f__Incertae_Sedis;g__Incertae_Sedis;s__	0.8765689828733122
41bf87ee0382f47238e78ff6f5b63b65	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rickettsiales;f__Mitochondria;g__Incertae_Sedis;s__	0.8818861071113732
41c02078a38d036a8861897c59895d9e	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Tistrellales;f__Geminicoccaceae;g__Incertae_Sedis;s__	0.9053389982540917
41c085fa2e08f11741c35d8ebc042d50	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales	0.9999950305317211
41c0feda6b8481c669ff368db4695e51	d__Bacteria;p__Patescibacteria;c__Saccharimonadia;o__Saccharimonadales;f__YM_S32_TM7_50_20;g__Incertae_Sedis;s__	0.9866552638298237
41c2e8f1c876cdce8adbacba657eba8f	d__Bacteria;p__Acidobacteriota;c__Blastocatellia;o__Blastocatellales;f__Blastocatellaceae	0.9992899716950987
41c34cea912b53825f6afce53b1b761b	d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Isosphaerales;f__Isosphaeraceae;g__Tautonia;s__	0.8402591087394933
41c565dc2342a1958ca1d1764618c2cb	d__Bacteria;p__Cyanobacteriota;c__Cyanobacteriia;o__Chloroplast;f__Incertae_Sedis;g__Incertae_Sedis;s__	0.9998504903570813
41c6196eb7d7eb37f434e3e9bbc226b9	d__Bacteria;p__Chloroflexota;c__JG30-KF-CM66;o__Incertae_Sedis;f__Incertae_Sedis;g__Incertae_Sedis;s__	0.9594750537715904
41c685fcc68c6ed0c24e326f03fc7382	d__Bacteria	0.9992029810076386
41c920398cbbc4e31d24c4b5af852b6a	d__Bacteria;p__Planctomycetota;c__Brocadiae;o__Brocadiales;f__Brocadiaceae;g__Candidatus_Brocadia;s__	0.9986943627963939
41c9de2e299d5d505e16c5378100eb6d	Unassigned	0.7077405880268688
41cdba92dd19df9e3f67908c4d2a5436	d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Gemmatales;f__Gemmataceae;g__Incertae_Sedis;s__	0.9122431156282098
41ce37496069641a2ba41926823c5a36	Unassigned	0.34844121087217783
41cf2697664cbcbc1920fa8bb7d9c7ca	Unassigned	0.5796049038305293
41d05efa68978c97a10d19dd74569df2	Unassigned	0.4827664929244445
41d173e8baff501bb0a40d0e5f819e80	d__Bacteria;p__Chloroflexota;c__Chloroflexia;o__Chloroflexales;f__Roseiflexaceae;g__Incertae_Sedis;s__	0.9965221133150132
41d213d191bd98eee71b870fa21fe79d	d__Bacteria;p__Elusimicrobiota;c__Lineage_IIc;o__Incertae_Sedis;f__Incertae_Sedis;g__Incertae_Sedis;s__	0.9768536774081429
41d2247f314b3ce4809b8cba58c4387f	d__Bacteria;p__Chloroflexota;c__Chloroflexia;o__Chloroflexales;f__Roseiflexaceae;g__Incertae_Sedis;s__	0.9594805345324362
41d28cf33b88b081de9d5250022761f5	d__Bacteria;p__Actinomycetota;c__WCHB1-81;o__Incertae_Sedis;f__Incertae_Sedis;g__Incertae_Sedis;s__	0.9957068856335006
41d2d3920b6f09b5d2f00a6326028c25	d__Bacteria	0.8294572157162892
41d320b0579b2c9d08abcb6d27d2df31	d__Archaea;p__Nanoarchaeota;c__Nanoarchaeia;o__Woesearchaeales;f__Incertae_Sedis;g__Incertae_Sedis;s__	0.9944710606085057
41d3242b3ef360c73b8a5a15fa719b64	d__Bacteria;p__Patescibacteria;c__Saccharimonadia;o__Saccharimonadales;f__LWQ8;g__Incertae_Sedis;s__	0.9299291764123588
41d45bfa2e24a9a78aca45510101ffb9	d__Bacteria	0.9999566771635731
41d6f5790ec4fe4bb3fb17253bfdcd50	d__Bacteria	0.9563344117733974
41d7494583e72a1956df4a49efb60a88	d__Bacteria;p__Actinomycetota;c__Actinobacteria;o__Frankiales;f__Sporichthyaceae;g__hgcI_clade;s__	0.8037436610335033
41d93d62acd84cdc5ba261aa43bd4e8b	d__Bacteria;p__Patescibacteria;c__Gracilibacteria;o__Candidatus_Peregrinibacteria;f__Incertae_Sedis;g__Incertae_Sedis;s__	0.7318179418677817
41d9db4c621c2742d2b7d3d07d3efc7c	d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Pirellulales;f__Pirellulaceae;g__Pir4_lineage;s__	0.8685087892055561
41d9e27c4299c7698265e19e8c4a6485	d__Bacteria	0.999997315064236
41dafbbc4c8cdaa97714e87d8a2c0cdd	d__Bacteria;p__Verrucomicrobiota;c__Kiritimatiellia;o__Kiritimatiellales;f__Kiritimatiellaceae;g__R76-B128;s__	0.9999900810983551
41db8322837d5efa43dbcd523550b02c	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Elsterales;f__Incertae_Sedis;g__Incertae_Sedis;s__	0.9931670305537074
41dbb4da2aa498c9b919ff8b1dfd6db0	d__Archaea;p__Nanoarchaeota;c__Nanoarchaeia;o__Woesearchaeales;f__Incertae_Sedis;g__Incertae_Sedis;s__	0.9645167664137752
41dbcb2316844a898abddedee8e76ab3	d__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__S-70;f__Incertae_Sedis;g__Incertae_Sedis;s__	0.9743097283743314
41dc8db37c1bac885c893c0a5ee88c58	d__Bacteria;p__Actinomycetota;c__Thermoleophilia;o__Solirubrobacterales;f__67-14;g__Incertae_Sedis;s__	0.9903357821655245
41dcaf3afaab381588c524e35bfd608c	d__Archaea;p__Nanoarchaeota;c__Nanoarchaeia;o__Woesearchaeales;f__Incertae_Sedis;g__Incertae_Sedis;s__	0.979982935750426
41dce95962bfefc8cbc667d2093878f9	Unassigned	0.5658428862855651
41dd6dbfeba866204aaf92c7b53de040	d__Bacteria;p__Fusobacteriota;c__Fusobacteriia;o__Fusobacteriales;f__Leptotrichiaceae;g__Incertae_Sedis;s__	0.999885607679713
41ddbf798d5c2f7e763cfba736df11ea	d__Archaea;p__Nanoarchaeota;c__Nanoarchaeia;o__Woesearchaeales;f__Incertae_Sedis;g__Incertae_Sedis;s__	0.9990088929015611
41de01150457a824add7bff101481290	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria	0.9375604747960442
41de0f965efd6db2f6587d52665e3676	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Defluviicoccales;f__Incertae_Sedis;g__Incertae_Sedis;s__	0.9431049639643128
41de6c6c63d695534c37484a92e8228b	d__Bacteria;p__Actinomycetota;c__Thermoleophilia;o__Solirubrobacterales;f__Solirubrobacteraceae;g__Parviterribacter;s__	0.7562890433808188
41de8b42ba91a08dcda32b9f9ac693db	d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Pirellulales;f__Pirellulaceae;g__Incertae_Sedis;s__	0.8543985719959697
41df90db2a97760b755be47f6b505392	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rickettsiales;f__Mitochondria;g__Incertae_Sedis;s__	0.965581230400808
41e042460200b011a73f7420754564b9	d__Bacteria;p__Patescibacteria;c__WWE3;o__Incertae_Sedis;f__Incertae_Sedis;g__Incertae_Sedis;s__	0.9881665598943569
41e074f6aaa41d74aa911fae0984d965	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales	0.9749693666520264
41e0cba2212db71a09cf7829b607fe1c	d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__Incertae_Sedis;f__Incertae_Sedis;g__Incertae_Sedis;s__	0.9686077537795657
41e1bd53ce962b8ce415a498ab898f34	d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Anaerolineales;f__Anaerolineaceae;g__Incertae_Sedis;s__	0.8523920001214363
41e34c32d48d62a615e41e87b82a66ca	d__Eukaryota	0.7520319041338839
41e3aee861ff0d2153ba3431fe17237c	d__Archaea;p__Nanoarchaeota;c__Nanoarchaeia;o__Pacearchaeales;f__Incertae_Sedis;g__SCGC_AAA011-D5;s__	0.9974514901771387
41e3f7479495ea5facbcf1c1f5f442a1	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__NS9_marine_group;g__Incertae_Sedis;s__	0.7792390570421287
41e490f9655384b306af272891a32da0	d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Anaerolineales;f__Anaerolineaceae;g__Incertae_Sedis;s__	0.9277929862807616
41e4c0f68e96fccabc429accfd0be423	d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__OPB41;f__Incertae_Sedis;g__Incertae_Sedis;s__	0.9984324798677457
41e60544da68e18a8ed1041ea8ad1ee7	d__Bacteria	0.999928431323864
41e6394ef333f6569ba0254574de40fb	d__Bacteria;p__Myxococcota;c__Polyangiia;o__UASB-TL25;f__Incertae_Sedis;g__Incertae_Sedis;s__	0.8584267494371087
41e68396858bdd2f6bbec20949dcb37e	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiia;o__Opitutales;f__Opitutaceae	0.9995766937784522
41e7f9432366505103955c01c6625a29	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Novosphingobium;s__	0.7473130430945248
41e7fb537111a6da440b322aa0ca64c0	d__Bacteria;p__Gemmatimonadota;c__S0134_terrestrial_group;o__Incertae_Sedis;f__Incertae_Sedis;g__Incertae_Sedis;s__	0.870696705629963
41e7fd6bac018fb25fe68dbc720f956c	d__Bacteria;p__Actinomycetota;c__Actinobacteria;o__Mycobacteriales;f__Mycobacteriaceae;g__Mycobacterium;s__	0.9988469124559081
41e82c23d99d5cfbd5abf992a98785d5	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__TRA3-20;g__Incertae_Sedis;s__	0.9823613740134305
41e928a5e87db515aba7a654afd8e21c	d__Bacteria	0.999993999852806
41ea24a807ab4b0e32bf32e509c269ad	d__Bacteria;p__Planctomycetota	0.9747504303377301
41ec96657c170b4b4115a969e8bdc2f6	d__Bacteria;p__Actinomycetota;c__Actinobacteria;o__Frankiales;f__Sporichthyaceae	0.9997139186359605
